cell_line_id,drug,target_gene,target_token,target_rank,n_cells,top5,top10,top50,top100
CVCL_1715,Trimetrexate,DHFR,28211,,6379,False,False,False,False
CVCL_1724,Trimetrexate,DHFR,28211,,2533,False,False,False,False
CVCL_1724,Gemfibrozil,PPARA,16342,,10085,False,False,False,False
CVCL_0399,Gemfibrozil,PPARA,16342,,10180,False,False,False,False
CVCL_1478,Tolcapone,COMT,1996,,594,False,False,False,False
CVCL_1577,Tolcapone,COMT,1996,,11474,False,False,False,False
CVCL_0459,Tolcapone,COMT,1996,,1282,False,False,False,False
CVCL_1724,Terfenadine,HRH1,17153,,5658,False,False,False,False
CVCL_0099,Terfenadine,HRH1,17153,,1172,False,False,False,False
CVCL_0428,Aliskiren,REN,8469,,2702,False,False,False,False
CVCL_1577,Aliskiren,REN,8469,,4358,False,False,False,False
CVCL_0099,Aliskiren,REN,8469,,1060,False,False,False,False
CVCL_0459,Fluvoxamine (maleate),SLC6A4,3554,,2448,False,False,False,False
CVCL_1577,Fluvoxamine (maleate),SLC6A4,3554,,5528,False,False,False,False
CVCL_1715,Fluvoxamine (maleate),SLC6A4,3554,,8383,False,False,False,False
CVCL_0428,Idarubicin (hydrochloride),TOP2A,6488,,6646,False,False,False,False
CVCL_1715,Idarubicin (hydrochloride),TOP2A,6488,,5640,False,False,False,False
CVCL_0069,Idarubicin (hydrochloride),TOP2A,6488,,6831,False,False,False,False
CVCL_0099,Idarubicin (hydrochloride),TOP2A,6488,,930,False,False,False,False
CVCL_0069,Elagolix sodium,GNRHR,3644,,11186,False,False,False,False
CVCL_0152,Elagolix sodium,GNRHR,3644,,751,False,False,False,False
CVCL_0546,Resveratrol,SIRT1,2068,,640,False,False,False,False
CVCL_1285,Resveratrol,SIRT1,2068,,2001,False,False,False,False
CVCL_0099,Rapamycin,MTOR,17846,,1440,False,False,False,False
CVCL_0399,Rapamycin,MTOR,17846,,5008,False,False,False,False
CVCL_1285,Thymol,TRPA1,2901,1910.0,2624,False,False,False,False
CVCL_1724,Thymol,TRPA1,2901,1287.0,1550,False,False,False,False
CVCL_1478,Thymol,TRPA1,2901,574.0,1046,False,False,False,False
CVCL_1715,Thymol,TRPA1,2901,656.0,1618,False,False,False,False
CVCL_0099,Thymol,TRPA1,2901,,775,False,False,False,False
CVCL_1056,Thymol,TRPA1,2901,900.0,931,False,False,False,False
CVCL_1715,Almonertinib (hydrochloride),EGFR,8862,,1734,False,False,False,False
CVCL_0428,Almonertinib (hydrochloride),EGFR,8862,,2762,False,False,False,False
CVCL_0399,Almonertinib (hydrochloride),EGFR,8862,,1420,False,False,False,False
CVCL_0359,Almonertinib (hydrochloride),EGFR,8862,,2839,False,False,False,False
CVCL_0099,Almonertinib (hydrochloride),EGFR,8862,,1068,False,False,False,False
CVCL_1478,Almonertinib (hydrochloride),EGFR,8862,,657,False,False,False,False
CVCL_1577,Almonertinib (hydrochloride),EGFR,8862,,2519,False,False,False,False
CVCL_1731,Vilanterol,ADRB2,12551,,627,False,False,False,False
CVCL_1285,Vilanterol,ADRB2,12551,,2024,False,False,False,False
CVCL_0399,Lenalidomide (hemihydrate),CRBN,4237,,7110,False,False,False,False
CVCL_0332,Lenalidomide (hemihydrate),CRBN,4237,,2058,False,False,False,False
CVCL_0459,Pentamidine (isethionate),PRLR,4189,,1845,False,False,False,False
CVCL_0099,Pentamidine (isethionate),PRLR,4189,,670,False,False,False,False
CVCL_1531,Pentamidine (isethionate),PRLR,4189,,2060,False,False,False,False
CVCL_0399,Pentamidine (isethionate),PRLR,4189,,599,False,False,False,False
CVCL_1478,Pentamidine (isethionate),PRLR,4189,,1354,False,False,False,False
CVCL_1715,Adenosine,ADORA1,11012,,23564,False,False,False,False
CVCL_0428,Adenosine,ADORA1,11012,,22712,False,False,False,False
CVCL_1577,Adenosine,ADORA1,11012,,42340,False,False,False,False
CVCL_0152,Adenosine,ADORA1,11012,,7424,False,False,False,False
CVCL_0459,Adenosine,ADORA1,11012,,7964,False,False,False,False
CVCL_0359,Adenosine,ADORA1,11012,,6700,False,False,False,False
CVCL_0459,Sulfisoxazole,EDNRA,9424,,5546,False,False,False,False
CVCL_1715,Sulfisoxazole,EDNRA,9424,,12540,False,False,False,False
CVCL_0399,Sulfisoxazole,EDNRA,9424,,4648,False,False,False,False
CVCL_1724,Sulfisoxazole,EDNRA,9424,,5340,False,False,False,False
CVCL_0459,Norepinephrine (hydrochloride),ADRA1A,5113,,32732,False,False,False,False
CVCL_1478,Norepinephrine (hydrochloride),ADRA1A,5113,,8470,False,False,False,False
CVCL_1285,Norepinephrine (hydrochloride),ADRA1A,5113,,22309,False,False,False,False
CVCL_1724,Norepinephrine (hydrochloride),ADRA1A,5113,,11949,False,False,False,False
CVCL_0428,Mitoxantrone (dihydrochloride),TOP2A,6488,,14520,False,False,False,False
CVCL_1577,Larotrectinib,NTRK1,17704,3843.0,34989,False,False,False,False
CVCL_1531,Larotrectinib,NTRK1,17704,,6591,False,False,False,False
CVCL_0332,Cepharanthine,CYP3A4,10539,,1734,False,False,False,False
CVCL_0099,Cepharanthine,CYP3A4,10539,,4071,False,False,False,False
CVCL_0459,Radotinib,ABL1,2073,,4748,False,False,False,False
CVCL_1478,Radotinib,ABL1,2073,,1159,False,False,False,False
CVCL_0099,Docetaxel,TUBB1,2455,,4008,False,False,False,False
CVCL_1531,Docetaxel,TUBB1,2455,,12510,False,False,False,False
CVCL_1577,Docetaxel,TUBB1,2455,,23880,False,False,False,False
CVCL_1285,Tucidinostat,HDAC1,4573,,25014,False,False,False,False
CVCL_0152,Triamcinolone,NR3C1,4201,,539,False,False,False,False
CVCL_1531,Triamcinolone,NR3C1,4201,,560,False,False,False,False
CVCL_1285,Olanzapine,HTR2A,2679,,55510,False,False,False,False
CVCL_0399,Olanzapine,HTR2A,2679,,6955,False,False,False,False
CVCL_1724,Rimonabant,CNR1,4808,,1454,False,False,False,False
CVCL_1577,Pentagastrin,CCKBR,3753,,8151,False,False,False,False
CVCL_1715,Pentagastrin,CCKBR,3753,,6377,False,False,False,False
CVCL_1478,Lumateperone (tosylate),HTR2A,2679,,3410,False,False,False,False
CVCL_0399,Lumateperone (tosylate),HTR2A,2679,,8832,False,False,False,False
CVCL_1715,Relugolix,GNRHR,3644,,4107,False,False,False,False
CVCL_1724,Relugolix,GNRHR,3644,,1347,False,False,False,False
CVCL_1716,Relugolix,GNRHR,3644,,757,False,False,False,False
CVCL_1531,Relugolix,GNRHR,3644,756.0,1471,False,False,False,False
CVCL_1285,Relugolix,GNRHR,3644,,868,False,False,False,False
CVCL_1285,Medroxyprogesterone acetate,PGR,1561,,1677,False,False,False,False
CVCL_0546,Neratinib (maleate),EGFR,8862,,1170,False,False,False,False
CVCL_0359,Neratinib (maleate),EGFR,8862,,6854,False,False,False,False
CVCL_0179,Neratinib (maleate),EGFR,8862,,1180,False,False,False,False
CVCL_1285,Sinomenine,OPRM1,3993,,1413,False,False,False,False
CVCL_0359,Goserelin (acetate),GNRHR,3644,,721,False,False,False,False
CVCL_1724,Goserelin (acetate),GNRHR,3644,,869,False,False,False,False
CVCL_0397,Balsalazide (sodium hydrate),IL6,7244,,8546,False,False,False,False
CVCL_0334,Selinexor,XPO1,1582,,703,False,False,False,False
CVCL_1731,Selinexor,XPO1,1582,,617,False,False,False,False
CVCL_1724,Selinexor,XPO1,1582,,2986,False,False,False,False
CVCL_1577,Amsacrine,TOP2A,6488,,13075,False,False,False,False
CVCL_0459,Amsacrine,TOP2A,6488,,2000,False,False,False,False
CVCL_1724,Amsacrine,TOP2A,6488,,1329,False,False,False,False
CVCL_0359,Clonidine (hydrochloride),ADRA2A,9306,,2562,False,False,False,False
CVCL_0459,Clonidine (hydrochloride),ADRA2A,9306,,6684,False,False,False,False
CVCL_1478,Clonidine (hydrochloride),ADRA2A,9306,,1542,False,False,False,False
CVCL_1285,Adagrasib,KRAS,6780,,3676,False,False,False,False
CVCL_1531,Adagrasib,KRAS,6780,,2386,False,False,False,False
CVCL_0099,Adagrasib,KRAS,6780,,493,False,False,False,False
CVCL_0152,Adagrasib,KRAS,6780,,1795,False,False,False,False
CVCL_1478,Berbamine,CACNA1C,9354,,1267,False,False,False,False
CVCL_1724,Berbamine,CACNA1C,9354,,2157,False,False,False,False
CVCL_0399,Pasireotide (acetate),SSTR1,7884,,3140,False,False,False,False
CVCL_0359,Pasireotide (acetate),SSTR1,7884,,6024,False,False,False,False
CVCL_1478,Palmatine (chloride),IDO1,6418,,1293,False,False,False,False
CVCL_1239,Palmatine (chloride),IDO1,6418,,570,False,False,False,False
CVCL_1531,Palmatine (chloride),IDO1,6418,,1279,False,False,False,False
CVCL_1715,Palmatine (chloride),IDO1,6418,,7854,False,False,False,False
CVCL_0152,Palmatine (chloride),IDO1,6418,,532,False,False,False,False
CVCL_0366,Raltitrexed,TYMS,14155,,14344,False,False,False,False
CVCL_1577,Raltitrexed,TYMS,14155,,2885,False,False,False,False
CVCL_1724,Sodium Salicylate,PTGS2,1242,,681,False,False,False,False
CVCL_0428,Sodium Salicylate,PTGS2,1242,,3569,False,False,False,False
CVCL_0152,Sodium Salicylate,PTGS2,1242,,556,False,False,False,False
CVCL_0023,(R)-Verapamil (hydrochloride),ABCB1,1665,,535,False,False,False,False
CVCL_0459,(R)-Verapamil (hydrochloride),ABCB1,1665,,5957,False,False,False,False
CVCL_1577,Tofacitinib,JAK1,10726,,5127,False,False,False,False
CVCL_1724,Tofacitinib,JAK1,10726,,3894,False,False,False,False
CVCL_0152,Tofacitinib,JAK1,10726,,4896,False,False,False,False
CVCL_1285,Trimetrexate,DHFR,28211,,4363,False,False,False,False
CVCL_0399,Trimetrexate,DHFR,28211,,1153,False,False,False,False
CVCL_0152,Tolcapone,COMT,1996,,1257,False,False,False,False
CVCL_0399,Aliskiren,REN,8469,,1129,False,False,False,False
CVCL_1285,Fluvoxamine (maleate),SLC6A4,3554,,2500,False,False,False,False
CVCL_0359,Fluvoxamine (maleate),SLC6A4,3554,,920,False,False,False,False
CVCL_0459,Idarubicin (hydrochloride),TOP2A,6488,,699,False,False,False,False
CVCL_1577,Idarubicin (hydrochloride),TOP2A,6488,,745,False,False,False,False
CVCL_0399,Elagolix sodium,GNRHR,3644,1249.0,3069,False,False,False,False
CVCL_1531,Elagolix sodium,GNRHR,3644,,1906,False,False,False,False
CVCL_1724,Elagolix sodium,GNRHR,3644,,696,False,False,False,False
CVCL_1531,Resveratrol,SIRT1,2068,,1503,False,False,False,False
CVCL_1531,Rapamycin,MTOR,17846,,3568,False,False,False,False
CVCL_0359,Rapamycin,MTOR,17846,,1676,False,False,False,False
CVCL_0359,Thymol,TRPA1,2901,965.0,2520,False,False,False,False
CVCL_0428,Thymol,TRPA1,2901,1058.0,4112,False,False,False,False
CVCL_0099,Vilanterol,ADRB2,12551,,1306,False,False,False,False
CVCL_0459,Vilanterol,ADRB2,12551,,702,False,False,False,False
CVCL_1724,Lenalidomide (hemihydrate),CRBN,4237,,10962,False,False,False,False
CVCL_1478,Lenalidomide (hemihydrate),CRBN,4237,,1401,False,False,False,False
CVCL_0152,Sulfisoxazole,EDNRA,9424,,2336,False,False,False,False
CVCL_1531,Lidocaine (hydrochloride),MAP2K1,12490,,2091,False,False,False,False
CVCL_1478,Cepharanthine,CYP3A4,10539,,6357,False,False,False,False
CVCL_1531,Radotinib,ABL1,2073,,821,False,False,False,False
CVCL_1724,Radotinib,ABL1,2073,859.0,2954,False,False,False,False
CVCL_0320,Tucidinostat,HDAC1,4573,,4794,False,False,False,False
CVCL_1724,Tucidinostat,HDAC1,4573,,8244,False,False,False,False
CVCL_1478,Olanzapine,HTR2A,2679,,8411,False,False,False,False
CVCL_1239,Rimonabant,CNR1,4808,,748,False,False,False,False
CVCL_0099,Medroxyprogesterone acetate,PGR,1561,,740,False,False,False,False
CVCL_0152,Neratinib (maleate),EGFR,8862,,998,False,False,False,False
CVCL_0099,Sinomenine,OPRM1,3993,,763,False,False,False,False
CVCL_0359,Sinomenine,OPRM1,3993,,1746,False,False,False,False
CVCL_0399,Goserelin (acetate),GNRHR,3644,,643,False,False,False,False
CVCL_1715,Balsalazide (sodium hydrate),IL6,7244,,10332,False,False,False,False
CVCL_0099,Selinexor,XPO1,1582,,572,False,False,False,False
CVCL_1577,Adagrasib,KRAS,6780,,1058,False,False,False,False
CVCL_0152,Berbamine,CACNA1C,9354,,1336,False,False,False,False
CVCL_1531,Retinoic acid,RARB,1369,,3772,False,False,False,False
CVCL_0428,Pasireotide (acetate),SSTR1,7884,,4404,False,False,False,False
CVCL_1715,Pasireotide (acetate),SSTR1,7884,1994.0,11772,False,False,False,False
CVCL_0359,Furosemide,SLC12A1,1279,,1300,False,False,False,False
CVCL_1531,Clotrimazole,CYP2A6,43035,,1498,False,False,False,False
CVCL_1478,Temsirolimus,MTOR,17846,,705,False,False,False,False
CVCL_1531,Temsirolimus,MTOR,17846,,756,False,False,False,False
CVCL_0152,Temsirolimus,MTOR,17846,,593,False,False,False,False
CVCL_0099,Temsirolimus,MTOR,17846,,1492,False,False,False,False
CVCL_1056,Trimetrexate,DHFR,28211,,686,False,False,False,False
CVCL_1531,Gemfibrozil,PPARA,16342,,8585,False,False,False,False
CVCL_1478,Gemfibrozil,PPARA,16342,,2920,False,False,False,False
CVCL_0399,Tolcapone,COMT,1996,,2098,False,False,False,False
CVCL_0099,Tolcapone,COMT,1996,,537,False,False,False,False
CVCL_0320,Terfenadine,HRH1,17153,,545,False,False,False,False
CVCL_1239,Terfenadine,HRH1,17153,,596,False,False,False,False
CVCL_1724,Fluvoxamine (maleate),SLC6A4,3554,,830,False,False,False,False
CVCL_1724,Idarubicin (hydrochloride),TOP2A,6488,,1169,False,False,False,False
CVCL_0152,Idarubicin (hydrochloride),TOP2A,6488,,547,False,False,False,False
CVCL_1577,Elagolix sodium,GNRHR,3644,,4670,False,False,False,False
CVCL_1724,Resveratrol,SIRT1,2068,,621,False,False,False,False
CVCL_0504,Resveratrol,SIRT1,2068,,684,False,False,False,False
CVCL_0152,Resveratrol,SIRT1,2068,,581,False,False,False,False
CVCL_0459,Rapamycin,MTOR,17846,,1112,False,False,False,False
CVCL_0152,Rapamycin,MTOR,17846,,1042,False,False,False,False
CVCL_1724,Rapamycin,MTOR,17846,,2492,False,False,False,False
CVCL_1531,Vilanterol,ADRB2,12551,,1641,False,False,False,False
CVCL_0359,Vilanterol,ADRB2,12551,,602,False,False,False,False
CVCL_1577,Lenalidomide (hemihydrate),CRBN,4237,,44052,False,False,False,False
CVCL_0428,Pentamidine (isethionate),PRLR,4189,,3831,False,False,False,False
CVCL_1577,Pentamidine (isethionate),PRLR,4189,,5412,False,False,False,False
CVCL_1285,Pentamidine (isethionate),PRLR,4189,,910,False,False,False,False
CVCL_0152,Pentamidine (isethionate),PRLR,4189,,626,False,False,False,False
CVCL_1478,Sulfisoxazole,EDNRA,9424,,1254,False,False,False,False
CVCL_0152,Norepinephrine (hydrochloride),ADRA1A,5113,,7987,False,False,False,False
CVCL_1285,Lidocaine (hydrochloride),MAP2K1,12490,,1638,False,False,False,False
CVCL_0428,Lidocaine (hydrochloride),MAP2K1,12490,,5874,False,False,False,False
CVCL_0459,Mitoxantrone (dihydrochloride),TOP2A,6488,,1890,False,False,False,False
CVCL_1724,Mitoxantrone (dihydrochloride),TOP2A,6488,,2094,False,False,False,False
CVCL_1285,Larotrectinib,NTRK1,17704,,3477,False,False,False,False
CVCL_1239,Tucidinostat,HDAC1,4573,,3996,False,False,False,False
CVCL_1285,Triamcinolone,NR3C1,4201,,649,False,False,False,False
CVCL_0320,Rimonabant,CNR1,4808,,494,False,False,False,False
CVCL_1478,Rimonabant,CNR1,4808,,609,False,False,False,False
CVCL_0399,Pentagastrin,CCKBR,3753,,773,False,False,False,False
CVCL_0099,Lumateperone (tosylate),HTR2A,2679,,1374,False,False,False,False
CVCL_0099,Neratinib (maleate),EGFR,8862,,1044,False,False,False,False
CVCL_1478,Goserelin (acetate),GNRHR,3644,,887,False,False,False,False
CVCL_0428,Balsalazide (sodium hydrate),IL6,7244,,3478,False,False,False,False
CVCL_0152,Selinexor,XPO1,1582,,719,False,False,False,False
CVCL_1531,Amsacrine,TOP2A,6488,,612,False,False,False,False
CVCL_0428,Amsacrine,TOP2A,6488,,991,False,False,False,False
CVCL_0152,Clonidine (hydrochloride),ADRA2A,9306,,3618,False,False,False,False
CVCL_1577,Pasireotide (acetate),SSTR1,7884,,7160,False,False,False,False
CVCL_0399,Palmatine (chloride),IDO1,6418,,851,False,False,False,False
CVCL_0459,Raltitrexed,TYMS,14155,,595,False,False,False,False
CVCL_0399,Raltitrexed,TYMS,14155,,606,False,False,False,False
CVCL_0399,(R)-Verapamil (hydrochloride),ABCB1,1665,,569,False,False,False,False
CVCL_0152,(R)-Verapamil (hydrochloride),ABCB1,1665,,681,False,False,False,False
CVCL_0399,Temsirolimus,MTOR,17846,,646,False,False,False,False
CVCL_0152,Aliskiren,REN,8469,,603,False,False,False,False
CVCL_0399,Fluvoxamine (maleate),SLC6A4,3554,,789,False,False,False,False
CVCL_0099,Fluvoxamine (maleate),SLC6A4,3554,,504,False,False,False,False
CVCL_1531,Idarubicin (hydrochloride),TOP2A,6488,,782,False,False,False,False
CVCL_0152,Thymol,TRPA1,2901,,725,False,False,False,False
CVCL_0152,Vilanterol,ADRB2,12551,,716,False,False,False,False
CVCL_0399,Vilanterol,ADRB2,12551,,796,False,False,False,False
CVCL_0099,Adenosine,ADORA1,11012,,2308,False,False,False,False
CVCL_1478,Lidocaine (hydrochloride),MAP2K1,12490,,2343,False,False,False,False
CVCL_0459,Lidocaine (hydrochloride),MAP2K1,12490,,1983,False,False,False,False
CVCL_0099,Larotrectinib,NTRK1,17704,,2154,False,False,False,False
CVCL_0359,Larotrectinib,NTRK1,17704,,2295,False,False,False,False
CVCL_1285,Docetaxel,TUBB1,2455,,3192,False,False,False,False
CVCL_1478,Triamcinolone,NR3C1,4201,,652,False,False,False,False
CVCL_1381,Neratinib (maleate),EGFR,8862,,1316,False,False,False,False
CVCL_1731,Goserelin (acetate),GNRHR,3644,,634,False,False,False,False
CVCL_0371,Goserelin (acetate),GNRHR,3644,487.0,168256,False,False,False,False
CVCL_0292,Goserelin (acetate),GNRHR,3644,,35442,False,False,False,False
CVCL_0480,Goserelin (acetate),GNRHR,3644,3760.0,325557,False,False,False,False
CVCL_0397,Goserelin (acetate),GNRHR,3644,2966.0,25803,False,False,False,False
CVCL_1717,Goserelin (acetate),GNRHR,3644,5456.0,169384,False,False,False,False
CVCL_1119,Goserelin (acetate),GNRHR,3644,1185.0,90809,False,False,False,False
CVCL_1550,Goserelin (acetate),GNRHR,3644,1208.0,224866,False,False,False,False
CVCL_0293,Goserelin (acetate),GNRHR,3644,3947.0,81871,False,False,False,False
CVCL_1547,Goserelin (acetate),GNRHR,3644,6374.0,172606,False,False,False,False
CVCL_0069,Goserelin (acetate),GNRHR,3644,2774.0,20094,False,False,False,False
CVCL_1495,Goserelin (acetate),GNRHR,3644,1197.0,131423,False,False,False,False
CVCL_1055,Goserelin (acetate),GNRHR,3644,6062.0,151911,False,False,False,False
CVCL_1635,Goserelin (acetate),GNRHR,3644,4104.0,139516,False,False,False,False
CVCL_1495,Balsalazide (sodium hydrate),IL6,7244,5267.0,165160,False,False,False,False
CVCL_0292,Balsalazide (sodium hydrate),IL6,7244,3745.0,61494,False,False,False,False
CVCL_0366,Balsalazide (sodium hydrate),IL6,7244,1312.0,35784,False,False,False,False
CVCL_1635,Balsalazide (sodium hydrate),IL6,7244,5572.0,181894,False,False,False,False
CVCL_0480,Balsalazide (sodium hydrate),IL6,7244,6632.0,402522,False,False,False,False
CVCL_0293,Balsalazide (sodium hydrate),IL6,7244,,139980,False,False,False,False
CVCL_1055,Balsalazide (sodium hydrate),IL6,7244,6641.0,274786,False,False,False,False
CVCL_1119,Balsalazide (sodium hydrate),IL6,7244,,160006,False,False,False,False
CVCL_1717,Balsalazide (sodium hydrate),IL6,7244,6482.0,299836,False,False,False,False
CVCL_0371,Balsalazide (sodium hydrate),IL6,7244,5868.0,257084,False,False,False,False
CVCL_1547,Balsalazide (sodium hydrate),IL6,7244,6856.0,320544,False,False,False,False
CVCL_0397,Balsalazide (sodium hydrate),IL6,7244,,32232,False,False,False,False
CVCL_1550,Balsalazide (sodium hydrate),IL6,7244,6752.0,295756,False,False,False,False
CVCL_0069,Balsalazide (sodium hydrate),IL6,7244,,18790,False,False,False,False
CVCL_1577,Balsalazide (sodium hydrate),IL6,7244,,11216,False,False,False,False
CVCL_0399,Balsalazide (sodium hydrate),IL6,7244,,3724,False,False,False,False
CVCL_0131,Balsalazide (sodium hydrate),IL6,7244,3067.0,32564,False,False,False,False
CVCL_0371,Selinexor,XPO1,1582,5228.0,201761,False,False,False,False
CVCL_0480,Selinexor,XPO1,1582,6083.0,351027,False,False,False,False
CVCL_1495,Selinexor,XPO1,1582,,139835,False,False,False,False
CVCL_0366,Selinexor,XPO1,1582,,86258,False,False,False,False
CVCL_0293,Selinexor,XPO1,1582,,98861,False,False,False,False
CVCL_1717,Selinexor,XPO1,1582,,187283,False,False,False,False
CVCL_1550,Selinexor,XPO1,1582,5820.0,295658,False,False,False,False
CVCL_1635,Selinexor,XPO1,1582,,135755,False,False,False,False
CVCL_1119,Selinexor,XPO1,1582,,110408,False,False,False,False
CVCL_1055,Selinexor,XPO1,1582,,170456,False,False,False,False
CVCL_0292,Selinexor,XPO1,1582,,26829,False,False,False,False
CVCL_0152,Selinexor,XPO1,1582,,2226,False,False,False,False
CVCL_0397,Selinexor,XPO1,1582,,17071,False,False,False,False
CVCL_1547,Selinexor,XPO1,1582,,192268,False,False,False,False
CVCL_0069,Selinexor,XPO1,1582,,10477,False,False,False,False
CVCL_1577,Selinexor,XPO1,1582,,33751,False,False,False,False
CVCL_1531,Selinexor,XPO1,1582,,2319,False,False,False,False
CVCL_0428,Selinexor,XPO1,1582,,9071,False,False,False,False
CVCL_0131,Selinexor,XPO1,1582,,27525,False,False,False,False
CVCL_1724,Selinexor,XPO1,1582,,5740,False,False,False,False
CVCL_1715,Selinexor,XPO1,1582,,20956,False,False,False,False
CVCL_1285,Selinexor,XPO1,1582,,1214,False,False,False,False
CVCL_1495,Amsacrine,TOP2A,6488,,113344,False,False,False,False
CVCL_1635,Amsacrine,TOP2A,6488,,145935,False,False,False,False
CVCL_1550,Amsacrine,TOP2A,6488,,171453,False,False,False,False
CVCL_0292,Amsacrine,TOP2A,6488,,31209,False,False,False,False
CVCL_0293,Amsacrine,TOP2A,6488,,56758,False,False,False,False
CVCL_0399,Amsacrine,TOP2A,6488,,1412,False,False,False,False
CVCL_0480,Amsacrine,TOP2A,6488,,224017,False,False,False,False
CVCL_0371,Amsacrine,TOP2A,6488,,158728,False,False,False,False
CVCL_1119,Amsacrine,TOP2A,6488,,71340,False,False,False,False
CVCL_1547,Amsacrine,TOP2A,6488,,157387,False,False,False,False
CVCL_0366,Amsacrine,TOP2A,6488,,46212,False,False,False,False
CVCL_1055,Amsacrine,TOP2A,6488,,192505,False,False,False,False
CVCL_1717,Amsacrine,TOP2A,6488,,126276,False,False,False,False
CVCL_1715,Amsacrine,TOP2A,6488,,8409,False,False,False,False
CVCL_1724,Amsacrine,TOP2A,6488,,1616,False,False,False,False
CVCL_0131,Amsacrine,TOP2A,6488,,22698,False,False,False,False
CVCL_0069,Amsacrine,TOP2A,6488,,11680,False,False,False,False
CVCL_0397,Amsacrine,TOP2A,6488,,19996,False,False,False,False
CVCL_1717,Clonidine (hydrochloride),ADRA2A,9306,,557151,False,False,False,False
CVCL_0293,Clonidine (hydrochloride),ADRA2A,9306,,252663,False,False,False,False
CVCL_1055,Clonidine (hydrochloride),ADRA2A,9306,,619416,False,False,False,False
CVCL_0371,Clonidine (hydrochloride),ADRA2A,9306,,615333,False,False,False,False
CVCL_0480,Clonidine (hydrochloride),ADRA2A,9306,,1257747,False,False,False,False
CVCL_0292,Clonidine (hydrochloride),ADRA2A,9306,,165267,False,False,False,False
CVCL_1550,Clonidine (hydrochloride),ADRA2A,9306,,568119,False,False,False,False
CVCL_1547,Clonidine (hydrochloride),ADRA2A,9306,,581877,False,False,False,False
CVCL_0397,Clonidine (hydrochloride),ADRA2A,9306,,71391,False,False,False,False
CVCL_1635,Clonidine (hydrochloride),ADRA2A,9306,,512568,False,False,False,False
CVCL_1495,Clonidine (hydrochloride),ADRA2A,9306,6564.0,409671,False,False,False,False
CVCL_1119,Clonidine (hydrochloride),ADRA2A,9306,,363099,False,False,False,False
CVCL_1715,Clonidine (hydrochloride),ADRA2A,9306,,40254,False,False,False,False
CVCL_1577,Clonidine (hydrochloride),ADRA2A,9306,,41373,False,False,False,False
CVCL_0366,Clonidine (hydrochloride),ADRA2A,9306,,175080,False,False,False,False
CVCL_1285,Clonidine (hydrochloride),ADRA2A,9306,,9567,False,False,False,False
CVCL_0069,Clonidine (hydrochloride),ADRA2A,9306,,38373,False,False,False,False
CVCL_1724,Clonidine (hydrochloride),ADRA2A,9306,,15858,False,False,False,False
CVCL_0399,Clonidine (hydrochloride),ADRA2A,9306,,4137,False,False,False,False
CVCL_0459,Clonidine (hydrochloride),ADRA2A,9306,,13659,False,False,False,False
CVCL_1717,Adagrasib,KRAS,6780,,178037,False,False,False,False
CVCL_0069,Adagrasib,KRAS,6780,,18775,False,False,False,False
CVCL_0480,Adagrasib,KRAS,6780,,287763,False,False,False,False
CVCL_1055,Adagrasib,KRAS,6780,,183335,False,False,False,False
CVCL_1635,Adagrasib,KRAS,6780,,125757,False,False,False,False
CVCL_0293,Adagrasib,KRAS,6780,,111538,False,False,False,False
CVCL_0399,Adagrasib,KRAS,6780,,4048,False,False,False,False
CVCL_1547,Adagrasib,KRAS,6780,,158052,False,False,False,False
CVCL_0099,Adagrasib,KRAS,6780,,2891,False,False,False,False
CVCL_1119,Adagrasib,KRAS,6780,,108126,False,False,False,False
CVCL_0371,Adagrasib,KRAS,6780,,201280,False,False,False,False
CVCL_0397,Adagrasib,KRAS,6780,,32058,False,False,False,False
CVCL_0428,Adagrasib,KRAS,6780,,12887,False,False,False,False
CVCL_1495,Adagrasib,KRAS,6780,,96468,False,False,False,False
CVCL_1715,Adagrasib,KRAS,6780,,12116,False,False,False,False
CVCL_1550,Adagrasib,KRAS,6780,,191444,False,False,False,False
CVCL_0131,Adagrasib,KRAS,6780,,51684,False,False,False,False
CVCL_0366,Adagrasib,KRAS,6780,,82113,False,False,False,False
CVCL_0292,Adagrasib,KRAS,6780,,22768,False,False,False,False
CVCL_0459,Adagrasib,KRAS,6780,,11201,False,False,False,False
CVCL_1577,Adagrasib,KRAS,6780,,20090,False,False,False,False
CVCL_0371,Berbamine,CACNA1C,9354,,148868,False,False,False,False
CVCL_1550,Berbamine,CACNA1C,9354,,192976,False,False,False,False
CVCL_0480,Berbamine,CACNA1C,9354,,299690,False,False,False,False
CVCL_1119,Berbamine,CACNA1C,9354,,118642,False,False,False,False
CVCL_0293,Berbamine,CACNA1C,9354,,52477,False,False,False,False
CVCL_1547,Berbamine,CACNA1C,9354,,144571,False,False,False,False
CVCL_1635,Berbamine,CACNA1C,9354,,100984,False,False,False,False
CVCL_1717,Berbamine,CACNA1C,9354,,131037,False,False,False,False
CVCL_0069,Berbamine,CACNA1C,9354,,23608,False,False,False,False
CVCL_1495,Berbamine,CACNA1C,9354,,117832,False,False,False,False
CVCL_0366,Berbamine,CACNA1C,9354,,72771,False,False,False,False
CVCL_1055,Berbamine,CACNA1C,9354,,138793,False,False,False,False
CVCL_1577,Berbamine,CACNA1C,9354,,18312,False,False,False,False
CVCL_0292,Berbamine,CACNA1C,9354,,18366,False,False,False,False
CVCL_0459,Berbamine,CACNA1C,9354,,8167,False,False,False,False
