drug,target_gene,label,cell_line_id
Rapamycin,FKBP1A,95,CVCL_0428
Rapamycin,MTOR,159,CVCL_0428
Rapamycin,FKBP1A,95,CVCL_0459
Rapamycin,MTOR,159,CVCL_0459
Rapamycin,FKBP1A,95,CVCL_0480
Rapamycin,MTOR,159,CVCL_0480
Rapamycin,FKBP1A,95,CVCL_0504
Rapamycin,MTOR,159,CVCL_0504
Rapamycin,FKBP1A,95,CVCL_0546
Rapamycin,MTOR,159,CVCL_0546
Rapamycin,FKBP1A,95,CVCL_1055
Rapamycin,MTOR,159,CVCL_1055
Rapamycin,FKBP1A,95,CVCL_1056
Rapamycin,MTOR,159,CVCL_1056
Rapamycin,FKBP1A,95,CVCL_1094
Rapamycin,MTOR,159,CVCL_1094
Rapamycin,FKBP1A,95,CVCL_1097
Rapamycin,MTOR,159,CVCL_1097
Rapamycin,FKBP1A,95,CVCL_1098
Rapamycin,MTOR,159,CVCL_1098
Rapamycin,FKBP1A,95,CVCL_1119
Rapamycin,MTOR,159,CVCL_1119
Rapamycin,FKBP1A,95,CVCL_1125
Rapamycin,MTOR,159,CVCL_1125
Rapamycin,FKBP1A,95,CVCL_1239
Rapamycin,MTOR,159,CVCL_1239
Rapamycin,FKBP1A,95,CVCL_1285
Rapamycin,MTOR,159,CVCL_1285
Rapamycin,FKBP1A,95,CVCL_1381
Rapamycin,MTOR,159,CVCL_1381
Rapamycin,FKBP1A,95,CVCL_1478
Rapamycin,MTOR,159,CVCL_1478
Rapamycin,FKBP1A,95,CVCL_1495
Rapamycin,MTOR,159,CVCL_1495
Rapamycin,FKBP1A,95,CVCL_1517
Rapamycin,MTOR,159,CVCL_1517
Rapamycin,FKBP1A,95,CVCL_1531
Rapamycin,MTOR,159,CVCL_1531
Rapamycin,FKBP1A,95,CVCL_1547
Rapamycin,MTOR,159,CVCL_1547
Rapamycin,FKBP1A,95,CVCL_1550
Rapamycin,MTOR,159,CVCL_1550
Rapamycin,FKBP1A,95,CVCL_1577
Rapamycin,MTOR,159,CVCL_1577
Rapamycin,FKBP1A,95,CVCL_1635
Rapamycin,MTOR,159,CVCL_1635
Rapamycin,FKBP1A,95,CVCL_1693
Rapamycin,MTOR,159,CVCL_1693
Rapamycin,FKBP1A,95,CVCL_1715
Rapamycin,MTOR,159,CVCL_1715
Rapamycin,FKBP1A,95,CVCL_1716
Rapamycin,MTOR,159,CVCL_1716
Rapamycin,FKBP1A,95,CVCL_1717
Rapamycin,MTOR,159,CVCL_1717
Rapamycin,FKBP1A,95,CVCL_1724
Rapamycin,MTOR,159,CVCL_1724
Rapamycin,FKBP1A,95,CVCL_1731
Rapamycin,MTOR,159,CVCL_1731
Rapamycin,FKBP1A,95,CVCL_C466
Rapamycin,MTOR,159,CVCL_C466
Relugolix,GNRHR,100,CVCL_0023
Relugolix,GNRHR,100,CVCL_0069
Relugolix,GNRHR,100,CVCL_0099
Relugolix,GNRHR,100,CVCL_0131
Relugolix,GNRHR,100,CVCL_0152
Relugolix,GNRHR,100,CVCL_0179
Relugolix,GNRHR,100,CVCL_0218
Relugolix,GNRHR,100,CVCL_0292
Relugolix,GNRHR,100,CVCL_0293
Relugolix,GNRHR,100,CVCL_0332
Relugolix,GNRHR,100,CVCL_0334
Relugolix,GNRHR,100,CVCL_0359
Relugolix,GNRHR,100,CVCL_0366
Relugolix,GNRHR,100,CVCL_0371
Relugolix,GNRHR,100,CVCL_0397
Relugolix,GNRHR,100,CVCL_0399
Relugolix,GNRHR,100,CVCL_0428
Relugolix,GNRHR,100,CVCL_0459
Relugolix,GNRHR,100,CVCL_0480
Relugolix,GNRHR,100,CVCL_0504
Relugolix,GNRHR,100,CVCL_0546
Relugolix,GNRHR,100,CVCL_1055
Relugolix,GNRHR,100,CVCL_1056
Relugolix,GNRHR,100,CVCL_1094
Relugolix,GNRHR,100,CVCL_1097
Relugolix,GNRHR,100,CVCL_1098
Relugolix,GNRHR,100,CVCL_1119
Relugolix,GNRHR,100,CVCL_1239
Relugolix,GNRHR,100,CVCL_1285
Relugolix,GNRHR,100,CVCL_1381
Relugolix,GNRHR,100,CVCL_1478
Relugolix,GNRHR,100,CVCL_1495
Relugolix,GNRHR,100,CVCL_1517
Relugolix,GNRHR,100,CVCL_1531
Relugolix,GNRHR,100,CVCL_1547
Relugolix,GNRHR,100,CVCL_1550
Relugolix,GNRHR,100,CVCL_1577
Relugolix,GNRHR,100,CVCL_1635
Relugolix,GNRHR,100,CVCL_1666
Relugolix,GNRHR,100,CVCL_1693
Relugolix,GNRHR,100,CVCL_1715
Relugolix,GNRHR,100,CVCL_1716
Relugolix,GNRHR,100,CVCL_1717
Relugolix,GNRHR,100,CVCL_1724
Relugolix,GNRHR,100,CVCL_1731
Relugolix,GNRHR,100,CVCL_C466
Resveratrol,SIRT1,231,CVCL_0023
Resveratrol,SIRT1,231,CVCL_0028
Resveratrol,SIRT1,231,CVCL_0069
Resveratrol,SIRT1,231,CVCL_0099
Resveratrol,SIRT1,231,CVCL_0131
Resveratrol,SIRT1,231,CVCL_0152
Resveratrol,SIRT1,231,CVCL_0179
Resveratrol,SIRT1,231,CVCL_0218
Resveratrol,SIRT1,231,CVCL_0292
Resveratrol,SIRT1,231,CVCL_0293
Resveratrol,SIRT1,231,CVCL_0320
Resveratrol,SIRT1,231,CVCL_0332
Resveratrol,SIRT1,231,CVCL_0334
Resveratrol,SIRT1,231,CVCL_0359
Resveratrol,SIRT1,231,CVCL_0366
Resveratrol,SIRT1,231,CVCL_0371
Resveratrol,SIRT1,231,CVCL_0397
Resveratrol,SIRT1,231,CVCL_0399
Resveratrol,SIRT1,231,CVCL_0428
Resveratrol,SIRT1,231,CVCL_0459
Resveratrol,SIRT1,231,CVCL_0480
Resveratrol,SIRT1,231,CVCL_0504
Resveratrol,SIRT1,231,CVCL_0546
Resveratrol,SIRT1,231,CVCL_1055
Resveratrol,SIRT1,231,CVCL_1056
Resveratrol,SIRT1,231,CVCL_1094
Resveratrol,SIRT1,231,CVCL_1097
Resveratrol,SIRT1,231,CVCL_1098
Resveratrol,SIRT1,231,CVCL_1119
Resveratrol,SIRT1,231,CVCL_1125
Resveratrol,SIRT1,231,CVCL_1239
Resveratrol,SIRT1,231,CVCL_1285
Resveratrol,SIRT1,231,CVCL_1381
Resveratrol,SIRT1,231,CVCL_1478
Resveratrol,SIRT1,231,CVCL_1495
Resveratrol,SIRT1,231,CVCL_1517
Resveratrol,SIRT1,231,CVCL_1531
Resveratrol,SIRT1,231,CVCL_1547
Resveratrol,SIRT1,231,CVCL_1550
Resveratrol,SIRT1,231,CVCL_1577
Resveratrol,SIRT1,231,CVCL_1635
Resveratrol,SIRT1,231,CVCL_1693
Resveratrol,SIRT1,231,CVCL_1715
Resveratrol,SIRT1,231,CVCL_1716
Resveratrol,SIRT1,231,CVCL_1717
Resveratrol,SIRT1,231,CVCL_1724
Resveratrol,SIRT1,231,CVCL_1731
Resveratrol,SIRT1,231,CVCL_C466
Retinoic acid,PPARD,195,CVCL_0023
Retinoic acid,RARA,213,CVCL_0023
Retinoic acid,RARB,214,CVCL_0023
Retinoic acid,RARG,215,CVCL_0023
Retinoic acid,PPARD,195,CVCL_0028
Retinoic acid,RARA,213,CVCL_0028
Retinoic acid,RARB,214,CVCL_0028
Retinoic acid,RARG,215,CVCL_0028
Retinoic acid,PPARD,195,CVCL_0069
Retinoic acid,RARA,213,CVCL_0069
Retinoic acid,RARB,214,CVCL_0069
Retinoic acid,RARG,215,CVCL_0069
Retinoic acid,PPARD,195,CVCL_0099
Retinoic acid,RARA,213,CVCL_0099
Retinoic acid,RARB,214,CVCL_0099
Retinoic acid,RARG,215,CVCL_0099
Retinoic acid,PPARD,195,CVCL_0131
Retinoic acid,RARA,213,CVCL_0131
Retinoic acid,RARB,214,CVCL_0131
Retinoic acid,RARG,215,CVCL_0131
Retinoic acid,PPARD,195,CVCL_0152
Retinoic acid,RARA,213,CVCL_0152
Retinoic acid,RARB,214,CVCL_0152
Retinoic acid,RARG,215,CVCL_0152
Retinoic acid,PPARD,195,CVCL_0179
Retinoic acid,RARA,213,CVCL_0179
Retinoic acid,RARB,214,CVCL_0179
Retinoic acid,RARG,215,CVCL_0179
Retinoic acid,PPARD,195,CVCL_0218
Retinoic acid,RARA,213,CVCL_0218
Retinoic acid,RARB,214,CVCL_0218
Retinoic acid,RARG,215,CVCL_0218
Retinoic acid,PPARD,195,CVCL_0292
Retinoic acid,RARA,213,CVCL_0292
Retinoic acid,RARB,214,CVCL_0292
Retinoic acid,RARG,215,CVCL_0292
Retinoic acid,PPARD,195,CVCL_0293
Retinoic acid,RARA,213,CVCL_0293
Retinoic acid,RARB,214,CVCL_0293
Retinoic acid,RARG,215,CVCL_0293
Retinoic acid,PPARD,195,CVCL_0320
Retinoic acid,RARA,213,CVCL_0320
Retinoic acid,RARB,214,CVCL_0320
Retinoic acid,RARG,215,CVCL_0320
Retinoic acid,PPARD,195,CVCL_0332
Retinoic acid,RARA,213,CVCL_0332
Retinoic acid,RARB,214,CVCL_0332
Retinoic acid,RARG,215,CVCL_0332
Retinoic acid,PPARD,195,CVCL_0334
Retinoic acid,RARA,213,CVCL_0334
Retinoic acid,RARB,214,CVCL_0334
Retinoic acid,RARG,215,CVCL_0334
Retinoic acid,PPARD,195,CVCL_0359
Retinoic acid,RARA,213,CVCL_0359
Retinoic acid,RARB,214,CVCL_0359
Retinoic acid,RARG,215,CVCL_0359
Retinoic acid,PPARD,195,CVCL_0366
Retinoic acid,RARA,213,CVCL_0366
Retinoic acid,RARB,214,CVCL_0366
Retinoic acid,RARG,215,CVCL_0366
Retinoic acid,PPARD,195,CVCL_0371
Retinoic acid,RARA,213,CVCL_0371
Retinoic acid,RARB,214,CVCL_0371
Retinoic acid,RARG,215,CVCL_0371
Retinoic acid,PPARD,195,CVCL_0397
Retinoic acid,RARA,213,CVCL_0397
Retinoic acid,RARB,214,CVCL_0397
Retinoic acid,RARG,215,CVCL_0397
Retinoic acid,PPARD,195,CVCL_0399
Retinoic acid,RARA,213,CVCL_0399
Retinoic acid,RARB,214,CVCL_0399
Retinoic acid,RARG,215,CVCL_0399
Retinoic acid,PPARD,195,CVCL_0428
Retinoic acid,RARA,213,CVCL_0428
Retinoic acid,RARB,214,CVCL_0428
Retinoic acid,RARG,215,CVCL_0428
Retinoic acid,PPARD,195,CVCL_0459
Retinoic acid,RARA,213,CVCL_0459
Retinoic acid,RARB,214,CVCL_0459
Retinoic acid,RARG,215,CVCL_0459
Retinoic acid,PPARD,195,CVCL_0480
Retinoic acid,RARA,213,CVCL_0480
Retinoic acid,RARB,214,CVCL_0480
Retinoic acid,RARG,215,CVCL_0480
Retinoic acid,PPARD,195,CVCL_0504
Retinoic acid,RARA,213,CVCL_0504
Retinoic acid,RARB,214,CVCL_0504
Retinoic acid,RARG,215,CVCL_0504
Retinoic acid,PPARD,195,CVCL_0546
Retinoic acid,RARA,213,CVCL_0546
Retinoic acid,RARB,214,CVCL_0546
Retinoic acid,RARG,215,CVCL_0546
Retinoic acid,PPARD,195,CVCL_1055
Retinoic acid,RARA,213,CVCL_1055
Retinoic acid,RARB,214,CVCL_1055
Retinoic acid,RARG,215,CVCL_1055
Retinoic acid,PPARD,195,CVCL_1056
Retinoic acid,RARA,213,CVCL_1056
Retinoic acid,RARB,214,CVCL_1056
Retinoic acid,RARG,215,CVCL_1056
Retinoic acid,PPARD,195,CVCL_1094
Retinoic acid,RARA,213,CVCL_1094
Retinoic acid,RARB,214,CVCL_1094
Retinoic acid,RARG,215,CVCL_1094
Retinoic acid,PPARD,195,CVCL_1097
Retinoic acid,RARA,213,CVCL_1097
Retinoic acid,RARB,214,CVCL_1097
Retinoic acid,RARG,215,CVCL_1097
Retinoic acid,PPARD,195,CVCL_1098
Retinoic acid,RARA,213,CVCL_1098
Retinoic acid,RARB,214,CVCL_1098
Retinoic acid,RARG,215,CVCL_1098
Retinoic acid,PPARD,195,CVCL_1119
Retinoic acid,RARA,213,CVCL_1119
Retinoic acid,RARB,214,CVCL_1119
Retinoic acid,RARG,215,CVCL_1119
Retinoic acid,PPARD,195,CVCL_1239
Retinoic acid,RARA,213,CVCL_1239
Retinoic acid,RARB,214,CVCL_1239
Retinoic acid,RARG,215,CVCL_1239
Retinoic acid,PPARD,195,CVCL_1285
Retinoic acid,RARA,213,CVCL_1285
Retinoic acid,RARB,214,CVCL_1285
Retinoic acid,RARG,215,CVCL_1285
Retinoic acid,PPARD,195,CVCL_1381
Retinoic acid,RARA,213,CVCL_1381
Retinoic acid,RARB,214,CVCL_1381
Retinoic acid,RARG,215,CVCL_1381
Retinoic acid,PPARD,195,CVCL_1478
Retinoic acid,RARA,213,CVCL_1478
Retinoic acid,RARB,214,CVCL_1478
Retinoic acid,RARG,215,CVCL_1478
Retinoic acid,PPARD,195,CVCL_1495
Retinoic acid,RARA,213,CVCL_1495
Retinoic acid,RARB,214,CVCL_1495
Retinoic acid,RARG,215,CVCL_1495
Retinoic acid,PPARD,195,CVCL_1517
Retinoic acid,RARA,213,CVCL_1517
Retinoic acid,RARB,214,CVCL_1517
Retinoic acid,RARG,215,CVCL_1517
Retinoic acid,PPARD,195,CVCL_1531
Retinoic acid,RARA,213,CVCL_1531
Retinoic acid,RARB,214,CVCL_1531
Retinoic acid,RARG,215,CVCL_1531
Retinoic acid,PPARD,195,CVCL_1547
Retinoic acid,RARA,213,CVCL_1547
Retinoic acid,RARB,214,CVCL_1547
Retinoic acid,RARG,215,CVCL_1547
Retinoic acid,PPARD,195,CVCL_1550
Retinoic acid,RARA,213,CVCL_1550
Retinoic acid,RARB,214,CVCL_1550
Retinoic acid,RARG,215,CVCL_1550
Retinoic acid,PPARD,195,CVCL_1577
Retinoic acid,RARA,213,CVCL_1577
Retinoic acid,RARB,214,CVCL_1577
Retinoic acid,RARG,215,CVCL_1577
Retinoic acid,PPARD,195,CVCL_1635
Retinoic acid,RARA,213,CVCL_1635
Retinoic acid,RARB,214,CVCL_1635
Retinoic acid,RARG,215,CVCL_1635
Retinoic acid,PPARD,195,CVCL_1693
Retinoic acid,RARA,213,CVCL_1693
Retinoic acid,RARB,214,CVCL_1693
Retinoic acid,RARG,215,CVCL_1693
Retinoic acid,PPARD,195,CVCL_1715
Retinoic acid,RARA,213,CVCL_1715
Retinoic acid,RARB,214,CVCL_1715
Retinoic acid,RARG,215,CVCL_1715
Retinoic acid,PPARD,195,CVCL_1716
Retinoic acid,RARA,213,CVCL_1716
Retinoic acid,RARB,214,CVCL_1716
Retinoic acid,RARG,215,CVCL_1716
Retinoic acid,PPARD,195,CVCL_1717
Retinoic acid,RARA,213,CVCL_1717
Retinoic acid,RARB,214,CVCL_1717
Retinoic acid,RARG,215,CVCL_1717
Retinoic acid,PPARD,195,CVCL_1724
Retinoic acid,RARA,213,CVCL_1724
Retinoic acid,RARB,214,CVCL_1724
Retinoic acid,RARG,215,CVCL_1724
Retinoic acid,PPARD,195,CVCL_1731
Retinoic acid,RARA,213,CVCL_1731
Retinoic acid,RARB,214,CVCL_1731
Retinoic acid,RARG,215,CVCL_1731
Retinoic acid,PPARD,195,CVCL_C466
Retinoic acid,RARA,213,CVCL_C466
Retinoic acid,RARB,214,CVCL_C466
Retinoic acid,RARG,215,CVCL_C466
Rimonabant,CNR1,54,CVCL_0023
Rimonabant,CNR1,54,CVCL_0069
Rimonabant,CNR1,54,CVCL_0099
Rimonabant,CNR1,54,CVCL_0131
Rimonabant,CNR1,54,CVCL_0152
Rimonabant,CNR1,54,CVCL_0292
Rimonabant,CNR1,54,CVCL_0293
Rimonabant,CNR1,54,CVCL_0320
Rimonabant,CNR1,54,CVCL_0332
Rimonabant,CNR1,54,CVCL_0359
Rimonabant,CNR1,54,CVCL_0366
Rimonabant,CNR1,54,CVCL_0371
Rimonabant,CNR1,54,CVCL_0397
Rimonabant,CNR1,54,CVCL_0399
Rimonabant,CNR1,54,CVCL_0428
Rimonabant,CNR1,54,CVCL_0459
Rimonabant,CNR1,54,CVCL_0480
Rimonabant,CNR1,54,CVCL_0504
Rimonabant,CNR1,54,CVCL_1055
Rimonabant,CNR1,54,CVCL_1056
Rimonabant,CNR1,54,CVCL_1097
Rimonabant,CNR1,54,CVCL_1119
Rimonabant,CNR1,54,CVCL_1239
Rimonabant,CNR1,54,CVCL_1285
Rimonabant,CNR1,54,CVCL_1478
Rimonabant,CNR1,54,CVCL_1495
Rimonabant,CNR1,54,CVCL_1531
Rimonabant,CNR1,54,CVCL_1547
Rimonabant,CNR1,54,CVCL_1550
Rimonabant,CNR1,54,CVCL_1577
Rimonabant,CNR1,54,CVCL_1635
Rimonabant,CNR1,54,CVCL_1715
Rimonabant,CNR1,54,CVCL_1716
Rimonabant,CNR1,54,CVCL_1717
Rimonabant,CNR1,54,CVCL_1724
Rimonabant,CNR1,54,CVCL_1731
Selinexor,XPO1,277,CVCL_0069
Selinexor,XPO1,277,CVCL_0099
Selinexor,XPO1,277,CVCL_0131
Selinexor,XPO1,277,CVCL_0152
Selinexor,XPO1,277,CVCL_0292
Selinexor,XPO1,277,CVCL_0293
Selinexor,XPO1,277,CVCL_0320
Selinexor,XPO1,277,CVCL_0334
Selinexor,XPO1,277,CVCL_0359
Selinexor,XPO1,277,CVCL_0366
Selinexor,XPO1,277,CVCL_0371
Selinexor,XPO1,277,CVCL_0397
Selinexor,XPO1,277,CVCL_0399
Selinexor,XPO1,277,CVCL_0428
Selinexor,XPO1,277,CVCL_0459
Selinexor,XPO1,277,CVCL_0480
Selinexor,XPO1,277,CVCL_1055
Selinexor,XPO1,277,CVCL_1097
Selinexor,XPO1,277,CVCL_1119
Selinexor,XPO1,277,CVCL_1239
Selinexor,XPO1,277,CVCL_1285
Selinexor,XPO1,277,CVCL_1381
Selinexor,XPO1,277,CVCL_1478
Selinexor,XPO1,277,CVCL_1495
Selinexor,XPO1,277,CVCL_1531
Selinexor,XPO1,277,CVCL_1547
Selinexor,XPO1,277,CVCL_1550
Selinexor,XPO1,277,CVCL_1577
Selinexor,XPO1,277,CVCL_1635
Selinexor,XPO1,277,CVCL_1715
Selinexor,XPO1,277,CVCL_1717
Selinexor,XPO1,277,CVCL_1724
Selinexor,XPO1,277,CVCL_1731
Sinomenine,OPRM1,172,CVCL_0023
Sinomenine,OPRM1,172,CVCL_0028
Sinomenine,OPRM1,172,CVCL_0069
Sinomenine,OPRM1,172,CVCL_0099
Sinomenine,OPRM1,172,CVCL_0131
Sinomenine,OPRM1,172,CVCL_0152
Sinomenine,OPRM1,172,CVCL_0179
Sinomenine,OPRM1,172,CVCL_0218
Sinomenine,OPRM1,172,CVCL_0292
Sinomenine,OPRM1,172,CVCL_0293
Sinomenine,OPRM1,172,CVCL_0320
Sinomenine,OPRM1,172,CVCL_0332
Sinomenine,OPRM1,172,CVCL_0334
Sinomenine,OPRM1,172,CVCL_0359
Sinomenine,OPRM1,172,CVCL_0366
Sinomenine,OPRM1,172,CVCL_0371
Sinomenine,OPRM1,172,CVCL_0397
Sinomenine,OPRM1,172,CVCL_0399
Sinomenine,OPRM1,172,CVCL_0428
Sinomenine,OPRM1,172,CVCL_0459
Sinomenine,OPRM1,172,CVCL_0480
Sinomenine,OPRM1,172,CVCL_0504
Sinomenine,OPRM1,172,CVCL_0546
Sinomenine,OPRM1,172,CVCL_1055
Sinomenine,OPRM1,172,CVCL_1056
Sinomenine,OPRM1,172,CVCL_1094
Sinomenine,OPRM1,172,CVCL_1097
Sinomenine,OPRM1,172,CVCL_1098
Sinomenine,OPRM1,172,CVCL_1119
Sinomenine,OPRM1,172,CVCL_1125
Sinomenine,OPRM1,172,CVCL_1239
Sinomenine,OPRM1,172,CVCL_1285
Sinomenine,OPRM1,172,CVCL_1381
Sinomenine,OPRM1,172,CVCL_1478
Sinomenine,OPRM1,172,CVCL_1495
Sinomenine,OPRM1,172,CVCL_1517
Sinomenine,OPRM1,172,CVCL_1531
Sinomenine,OPRM1,172,CVCL_1547
Sinomenine,OPRM1,172,CVCL_1550
Sinomenine,OPRM1,172,CVCL_1577
Sinomenine,OPRM1,172,CVCL_1635
Sinomenine,OPRM1,172,CVCL_1693
Sinomenine,OPRM1,172,CVCL_1715
Sinomenine,OPRM1,172,CVCL_1716
Sinomenine,OPRM1,172,CVCL_1717
Sinomenine,OPRM1,172,CVCL_1724
Sinomenine,OPRM1,172,CVCL_1731
Sinomenine,OPRM1,172,CVCL_C466
Sodium Salicylate,PTGS2,211,CVCL_0023
Sodium Salicylate,PTGS2,211,CVCL_0069
Sodium Salicylate,PTGS2,211,CVCL_0099
Sodium Salicylate,PTGS2,211,CVCL_0131
Sodium Salicylate,PTGS2,211,CVCL_0152
Sodium Salicylate,PTGS2,211,CVCL_0179
Sodium Salicylate,PTGS2,211,CVCL_0218
Sodium Salicylate,PTGS2,211,CVCL_0292
Sodium Salicylate,PTGS2,211,CVCL_0293
Sodium Salicylate,PTGS2,211,CVCL_0320
Sodium Salicylate,PTGS2,211,CVCL_0332
Sodium Salicylate,PTGS2,211,CVCL_0334
Sodium Salicylate,PTGS2,211,CVCL_0359
Sodium Salicylate,PTGS2,211,CVCL_0366
Sodium Salicylate,PTGS2,211,CVCL_0371
Sodium Salicylate,PTGS2,211,CVCL_0397
Sodium Salicylate,PTGS2,211,CVCL_0399
Sodium Salicylate,PTGS2,211,CVCL_0428
Sodium Salicylate,PTGS2,211,CVCL_0459
Sodium Salicylate,PTGS2,211,CVCL_0480
Sodium Salicylate,PTGS2,211,CVCL_0504
Sodium Salicylate,PTGS2,211,CVCL_0546
Sodium Salicylate,PTGS2,211,CVCL_1055
Sodium Salicylate,PTGS2,211,CVCL_1056
Sodium Salicylate,PTGS2,211,CVCL_1094
Sodium Salicylate,PTGS2,211,CVCL_1097
Sodium Salicylate,PTGS2,211,CVCL_1098
Sodium Salicylate,PTGS2,211,CVCL_1119
Sodium Salicylate,PTGS2,211,CVCL_1125
Sodium Salicylate,PTGS2,211,CVCL_1239
Sodium Salicylate,PTGS2,211,CVCL_1285
Sodium Salicylate,PTGS2,211,CVCL_1381
Sodium Salicylate,PTGS2,211,CVCL_1478
Sodium Salicylate,PTGS2,211,CVCL_1495
Sodium Salicylate,PTGS2,211,CVCL_1517
Sodium Salicylate,PTGS2,211,CVCL_1531
Sodium Salicylate,PTGS2,211,CVCL_1547
Sodium Salicylate,PTGS2,211,CVCL_1550
Sodium Salicylate,PTGS2,211,CVCL_1577
Sodium Salicylate,PTGS2,211,CVCL_1635
Sodium Salicylate,PTGS2,211,CVCL_1693
Sodium Salicylate,PTGS2,211,CVCL_1715
Sodium Salicylate,PTGS2,211,CVCL_1716
Sodium Salicylate,PTGS2,211,CVCL_1717
Sodium Salicylate,PTGS2,211,CVCL_1724
Sodium Salicylate,PTGS2,211,CVCL_1731
Sodium Salicylate,PTGS2,211,CVCL_C466
Sulfisoxazole,EDNRA,77,CVCL_0023
Sulfisoxazole,EDNRB,78,CVCL_0023
Sulfisoxazole,EDNRA,77,CVCL_0069
Sulfisoxazole,EDNRB,78,CVCL_0069
Sulfisoxazole,EDNRA,77,CVCL_0099
Sulfisoxazole,EDNRB,78,CVCL_0099
Sulfisoxazole,EDNRA,77,CVCL_0131
Sulfisoxazole,EDNRB,78,CVCL_0131
Sulfisoxazole,EDNRA,77,CVCL_0152
Sulfisoxazole,EDNRB,78,CVCL_0152
Sulfisoxazole,EDNRA,77,CVCL_0179
Sulfisoxazole,EDNRB,78,CVCL_0179
Sulfisoxazole,EDNRA,77,CVCL_0218
Sulfisoxazole,EDNRB,78,CVCL_0218
Sulfisoxazole,EDNRA,77,CVCL_0292
Sulfisoxazole,EDNRB,78,CVCL_0292
Sulfisoxazole,EDNRA,77,CVCL_0293
Sulfisoxazole,EDNRB,78,CVCL_0293
Sulfisoxazole,EDNRA,77,CVCL_0320
Sulfisoxazole,EDNRB,78,CVCL_0320
Sulfisoxazole,EDNRA,77,CVCL_0332
Sulfisoxazole,EDNRB,78,CVCL_0332
Sulfisoxazole,EDNRA,77,CVCL_0334
Sulfisoxazole,EDNRB,78,CVCL_0334
Sulfisoxazole,EDNRA,77,CVCL_0359
Sulfisoxazole,EDNRB,78,CVCL_0359
Sulfisoxazole,EDNRA,77,CVCL_0366
Sulfisoxazole,EDNRB,78,CVCL_0366
Sulfisoxazole,EDNRA,77,CVCL_0371
Sulfisoxazole,EDNRB,78,CVCL_0371
Sulfisoxazole,EDNRA,77,CVCL_0397
Sulfisoxazole,EDNRB,78,CVCL_0397
Sulfisoxazole,EDNRA,77,CVCL_0399
Sulfisoxazole,EDNRB,78,CVCL_0399
Sulfisoxazole,EDNRA,77,CVCL_0428
Sulfisoxazole,EDNRB,78,CVCL_0428
Sulfisoxazole,EDNRA,77,CVCL_0459
Sulfisoxazole,EDNRB,78,CVCL_0459
Sulfisoxazole,EDNRA,77,CVCL_0480
Sulfisoxazole,EDNRB,78,CVCL_0480
Sulfisoxazole,EDNRA,77,CVCL_0504
Sulfisoxazole,EDNRB,78,CVCL_0504
Sulfisoxazole,EDNRA,77,CVCL_0546
Sulfisoxazole,EDNRB,78,CVCL_0546
Sulfisoxazole,EDNRA,77,CVCL_1055
Sulfisoxazole,EDNRB,78,CVCL_1055
Sulfisoxazole,EDNRA,77,CVCL_1056
Sulfisoxazole,EDNRB,78,CVCL_1056
Sulfisoxazole,EDNRA,77,CVCL_1094
Sulfisoxazole,EDNRB,78,CVCL_1094
Sulfisoxazole,EDNRA,77,CVCL_1097
Sulfisoxazole,EDNRB,78,CVCL_1097
Sulfisoxazole,EDNRA,77,CVCL_1098
Sulfisoxazole,EDNRB,78,CVCL_1098
Sulfisoxazole,EDNRA,77,CVCL_1119
Sulfisoxazole,EDNRB,78,CVCL_1119
Sulfisoxazole,EDNRA,77,CVCL_1125
Sulfisoxazole,EDNRB,78,CVCL_1125
Sulfisoxazole,EDNRA,77,CVCL_1239
Sulfisoxazole,EDNRB,78,CVCL_1239
Sulfisoxazole,EDNRA,77,CVCL_1285
Sulfisoxazole,EDNRB,78,CVCL_1285
Sulfisoxazole,EDNRA,77,CVCL_1381
Sulfisoxazole,EDNRB,78,CVCL_1381
Sulfisoxazole,EDNRA,77,CVCL_1478
Sulfisoxazole,EDNRB,78,CVCL_1478
Sulfisoxazole,EDNRA,77,CVCL_1495
Sulfisoxazole,EDNRB,78,CVCL_1495
Sulfisoxazole,EDNRA,77,CVCL_1517
Sulfisoxazole,EDNRB,78,CVCL_1517
Sulfisoxazole,EDNRA,77,CVCL_1531
Sulfisoxazole,EDNRB,78,CVCL_1531
Sulfisoxazole,EDNRA,77,CVCL_1547
Sulfisoxazole,EDNRB,78,CVCL_1547
Sulfisoxazole,EDNRA,77,CVCL_1550
Sulfisoxazole,EDNRB,78,CVCL_1550
Sulfisoxazole,EDNRA,77,CVCL_1577
Sulfisoxazole,EDNRB,78,CVCL_1577
Sulfisoxazole,EDNRA,77,CVCL_1635
Sulfisoxazole,EDNRB,78,CVCL_1635
Sulfisoxazole,EDNRA,77,CVCL_1693
Sulfisoxazole,EDNRB,78,CVCL_1693
Sulfisoxazole,EDNRA,77,CVCL_1715
Sulfisoxazole,EDNRB,78,CVCL_1715
Sulfisoxazole,EDNRA,77,CVCL_1716
Sulfisoxazole,EDNRB,78,CVCL_1716
Sulfisoxazole,EDNRA,77,CVCL_1717
Sulfisoxazole,EDNRB,78,CVCL_1717
Sulfisoxazole,EDNRA,77,CVCL_1724
Sulfisoxazole,EDNRB,78,CVCL_1724
Sulfisoxazole,EDNRA,77,CVCL_1731
Sulfisoxazole,EDNRB,78,CVCL_1731
Sulfisoxazole,EDNRA,77,CVCL_C466
Sulfisoxazole,EDNRB,78,CVCL_C466
Temsirolimus,MTOR,159,CVCL_0069
Temsirolimus,MTOR,159,CVCL_0099
